"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:0bRXwKfigvpKZUurwqAlEh","Lovely Day","spotify:artist:1ThoqLcyIYvZn7iWbj8fsj","Bill Withers","spotify:album:3QjPTUI6UcPr5m9RujkO3c","Menagerie","spotify:artist:1ThoqLcyIYvZn7iWbj8fsj","Bill Withers","1977-10-29","https://i.scdn.co/image/ab67616d0000b2735ade9b4d547203c9061fc340","1","1","254560","https://p.scdn.co/mp3-preview/77d965f7898af602d754941d63eb1f384e32a42c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","","2022-02-21T17:11:31Z"
"spotify:track:09BfmRee2iCu9zgZuGl65U","Наваждение","spotify:artist:7M6ERyNXeDalOonDdWWd6I","Гражданская Оборона","spotify:album:234gUZ0g01MxEj9PAkTOOK","Попс","spotify:artist:7M6ERyNXeDalOonDdWWd6I","Гражданская Оборона","1993-03-19","https://i.scdn.co/image/ab67616d0000b2732c890403ef673b5e03f3316f","1","8","157040","https://p.scdn.co/mp3-preview/04c497dac016e77a9239bb7f46143f012e339b0f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","","2022-02-21T12:49:48Z"
"spotify:track:32b0QYii49GhGuAKw830R4","Forty Fives Say Six Six Six","spotify:artist:0erhjm5MwzWpFRFuorXLT2","King Dude","spotify:album:3tqQ7YEUfR1IHGM8gbmEOj","Full Virgo Moon","spotify:artist:0erhjm5MwzWpFRFuorXLT2","King Dude","2020-03-13","https://i.scdn.co/image/ab67616d0000b2737a965709ee76b05680f51211","1","4","167644","","true","1","","2022-02-21T09:07:02Z"
"spotify:track:77orX4NH0a9HtNXNkgbbwC","Liberty Belle","spotify:artist:3SXwqSqAoBz9WCI9PDQzY6","Fontaines D.C.","spotify:album:5j54NcBr5wBCB129cdjad7","Dogrel","spotify:artist:3SXwqSqAoBz9WCI9PDQzY6","Fontaines D.C.","2019-04-12","https://i.scdn.co/image/ab67616d0000b2739a97cd62925a0424ada7dbfb","1","9","151542","https://p.scdn.co/mp3-preview/97aaae4b5f9f117204ba9a323e2aa715ef390078?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","","2022-02-21T03:16:44Z"
"spotify:track:5sWxjNIEShZQHxAOjhzA9n","I Love You","spotify:artist:3SXwqSqAoBz9WCI9PDQzY6","Fontaines D.C.","spotify:album:2xivxT3O20OUxWYJ0FDAFX","I Love You","spotify:artist:3SXwqSqAoBz9WCI9PDQzY6","Fontaines D.C.","2022-02-17","https://i.scdn.co/image/ab67616d0000b273a175798caa9fd30b912d1643","1","1","305800","https://p.scdn.co/mp3-preview/02f8ba90ea44b3343022153b80f12c50b7845ae1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","","2022-02-21T02:52:58Z"
"spotify:track:73yYzvKQM3cXUKyWO5Ynwr","Loneliness on the run","spotify:artist:54QMjE4toDfiCryzYWCpXX","Metronomy","spotify:album:5CHaXCMeag2aPjo72Ib8Xj","Small World","spotify:artist:54QMjE4toDfiCryzYWCpXX","Metronomy","2022-02-18","https://i.scdn.co/image/ab67616d0000b27321de308b12c39e7e426c41cc","1","4","219333","https://p.scdn.co/mp3-preview/b40e507fff8c559c17d1809b81d256ef47122fba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","","2022-02-21T02:36:28Z"
"spotify:track:5fHgKXFyEB0jB7NZv6Kd3K","The Secret Sons of Europe","spotify:artist:5Y9b87BZjL8FYMFiWfSFAL","Rome","spotify:album:7szbWc8zh1MwmkptbNVwM7","Flowers from Exile","spotify:artist:5Y9b87BZjL8FYMFiWfSFAL","Rome","2009-06-26","https://i.scdn.co/image/ab67616d0000b273a0d637df38180da3ec91b485","1","4","193613","https://p.scdn.co/mp3-preview/91593164294b1386aa4660d85b7a985d704b3206?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","","2022-02-20T13:20:55Z"
"spotify:track:0xgQ8csbFsYiPNcs3OmwqS","The Accidents of Gesture","spotify:artist:5Y9b87BZjL8FYMFiWfSFAL","Rome","spotify:album:7szbWc8zh1MwmkptbNVwM7","Flowers from Exile","spotify:artist:5Y9b87BZjL8FYMFiWfSFAL","Rome","2009-06-26","https://i.scdn.co/image/ab67616d0000b273a0d637df38180da3ec91b485","1","2","310173","https://p.scdn.co/mp3-preview/5687ed34528ab09cdaf8036fae102095b68d6c62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","","2022-02-20T13:11:38Z"
"spotify:track:7Dxe1B1pq5Grydd4tbCW7T","Зачем родился ты? - Бонус-трек","spotify:artist:00pgSmUVlL9A4coAnjPayQ","Браво","spotify:album:4w2TEyrdfXqV9tZpZEl54a","Жанна Агузарова и Браво","spotify:artist:00pgSmUVlL9A4coAnjPayQ","Браво","1987-01-01","https://i.scdn.co/image/ab67616d0000b2732c2166136629dd1d4e40cbb6","1","16","222270","https://p.scdn.co/mp3-preview/9b4fbcfeaee82d91336d75bcffda7971c4f9c86e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","","2022-02-20T13:02:48Z"
"spotify:track:305g36Y7xdHSt19BphxBD1","Thousands of Bees","spotify:artist:1E7fIaRST7jAGkfK0O8SoM","In Gowan Ring","spotify:album:02Scdxu37CRa59ySeXwbDV","The Serpent and the Dove","spotify:artist:1E7fIaRST7jAGkfK0O8SoM","In Gowan Ring","2015-08-10","https://i.scdn.co/image/ab67616d0000b2733d01534b46c699d33c0be0fa","1","2","319013","https://p.scdn.co/mp3-preview/c1146fc2cf9d4fb5222ef415a6e7573dff0b6d25?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","","2022-02-20T11:56:04Z"
"spotify:track:2I1vg2vIs6UTbX19eyYTga","Saudades","spotify:artist:31B0gbLzmTRdprWvyq5S2y","Sangre de Muerdago","spotify:album:20fqPNPXtPXs9IT6SI5juT","Braided Paths","spotify:artist:31B0gbLzmTRdprWvyq5S2y","Sangre de Muerdago","2014-01-31","https://i.scdn.co/image/ab67616d0000b27363976b82001b0ff17d4341a5","1","2","250686","https://p.scdn.co/mp3-preview/df4ff86ea328f1d4d214fc86f16f2f1b49ee6b57?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","","2022-02-20T11:49:53Z"
"spotify:track:5G7k52BeaNzyA86zTuugKg","Varpuspäivä","spotify:artist:7jd9BYVXgcRC0yfoC7NGWW","Tenhi","spotify:album:1A24AVKXEYTna3sjwOir0J","Maaäet","spotify:artist:7jd9BYVXgcRC0yfoC7NGWW","Tenhi","2006-02-10","https://i.scdn.co/image/ab67616d0000b273883b5afe3d0c77bba4575495","1","2","391000","https://p.scdn.co/mp3-preview/ec6928a72366eb047c5bab5beb1faaa3da8b5e25?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","","2022-02-20T09:48:10Z"
"spotify:track:5WcEn3E0QRzAcXxOF5SD2Z","Wicker Man Song","spotify:artist:4yqWHSlxGSHnlEbELbjPnn, spotify:artist:7nB7XApMlQSTSJHA3so0tX","Nature And Organisation, Rose McDowall","spotify:album:0ywEw1S4bZjLixInJIuShz","Snow Leopard Messiah","spotify:artist:4yqWHSlxGSHnlEbELbjPnn","Nature And Organisation","1996","https://i.scdn.co/image/ab67616d0000b27382edfc4e9dbf035a8cc4e332","1","2","273733","https://p.scdn.co/mp3-preview/4051e3a965b6b837ef6723d54cc6a3a0778ab4cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","","2022-02-20T09:42:54Z"
"spotify:track:533TkzaDW5vZKqVwPGw54w","All Pigs Must Die","spotify:artist:68wK3u9MnoZj5fFOFNTfwy","Death In June","spotify:album:2VoASiNmYnnn5EJX5WtAFf","All Pigs Must Die","spotify:artist:68wK3u9MnoZj5fFOFNTfwy","Death In June","2001-11-23","https://i.scdn.co/image/ab67616d0000b273496594c8fcb9f831e7107ec9","1","1","180604","https://p.scdn.co/mp3-preview/755d3402ae1b161f1c2710cc17ed2ea9a5af411c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","","2022-02-20T09:32:34Z"
"spotify:track:6QyHc3JM46hkte6WGusjKa","To Die Among Strangers","spotify:artist:5Y9b87BZjL8FYMFiWfSFAL","Rome","spotify:album:7szbWc8zh1MwmkptbNVwM7","Flowers from Exile","spotify:artist:5Y9b87BZjL8FYMFiWfSFAL","Rome","2009-06-26","https://i.scdn.co/image/ab67616d0000b273a0d637df38180da3ec91b485","1","7","242880","https://p.scdn.co/mp3-preview/69820f62d787fbcfd5d46ab2b4c5c2a2ba74eb56?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","","2022-02-20T05:40:28Z"
"spotify:track:7pQjN40fGOIK0aaBp54Aio","I Am All I Got","spotify:artist:4mQTeNHQBqoPMzBJ7CtXk1","The Dead Brothers","spotify:album:6W1IHaX8DNhZB66Sc5XBmK","5th Sin-Phonie","spotify:artist:4mQTeNHQBqoPMzBJ7CtXk1","The Dead Brothers","2010-03-26","https://i.scdn.co/image/ab67616d0000b2739388847acf7a9f5cb9b110ed","1","8","226546","","false","28","","2022-02-20T05:32:08Z"
"spotify:track:0oxYB9GoOIDrdzniNdKC44","When the Sun Hits","spotify:artist:72X6FHxaShda0XeQw3vbeF","Slowdive","spotify:album:53eHm1f3sFiSzWMaKOl98Z","Souvlaki","spotify:artist:72X6FHxaShda0XeQw3vbeF","Slowdive","1993","https://i.scdn.co/image/ab67616d0000b273f6e31941d10e4819d290af41","1","7","285906","https://p.scdn.co/mp3-preview/b0c568b7b06e18a9f27ccb52a7471b26b20d976d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","","2022-02-20T04:59:50Z"
"spotify:track:4RNdroGnLCDytzBwXtY1qH","Не могу найти","spotify:artist:69v4ZOOomf1TNp59YYB1j7","Noize MC","spotify:album:5rKmFf43tkwEabLAqx9d8J","Розыгрыш (Из к/ф ""Розыгрыш"")","spotify:artist:69v4ZOOomf1TNp59YYB1j7","Noize MC","2009-03-01","https://i.scdn.co/image/ab67616d0000b2735781ec56db0ffaeeb0d9d756","1","5","204520","","false","16","","2022-02-19T19:35:33Z"
"spotify:track:2TxV8a86SRwzCoUJy1b8ts","Давай приколемся","spotify:artist:69v4ZOOomf1TNp59YYB1j7, spotify:artist:7r5FfxLr7V3um7kmMCv8Qe, spotify:artist:45kGU1Q6I3qHaSOsHbTmp8","Noize MC, 228, Чупак","spotify:album:5rKmFf43tkwEabLAqx9d8J","Розыгрыш (Из к/ф ""Розыгрыш"")","spotify:artist:69v4ZOOomf1TNp59YYB1j7","Noize MC","2009-03-01","https://i.scdn.co/image/ab67616d0000b2735781ec56db0ffaeeb0d9d756","1","8","209093","","true","33","","2022-02-19T19:04:31Z"
"spotify:track:4lQXlqgD09JrGdphtODwpB","Старый отель","spotify:artist:00pgSmUVlL9A4coAnjPayQ","Браво","spotify:album:4w2TEyrdfXqV9tZpZEl54a","Жанна Агузарова и Браво","spotify:artist:00pgSmUVlL9A4coAnjPayQ","Браво","1987-01-01","https://i.scdn.co/image/ab67616d0000b2732c2166136629dd1d4e40cbb6","1","8","235709","https://p.scdn.co/mp3-preview/42d9eed9e9ec3a3988c5dada996029abd993b2cd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","","2022-02-19T12:36:07Z"
"spotify:track:5yAfKxyouuMzqu4x30S61y","Сказка","spotify:artist:7M6ERyNXeDalOonDdWWd6I","Гражданская Оборона","spotify:album:2E7TmuG52r5gAgeGfAoadx","Некрофилия","spotify:artist:7M6ERyNXeDalOonDdWWd6I","Гражданская Оборона","1987-06-01","https://i.scdn.co/image/ab67616d0000b2730dbeb69edf3e0d094f22ca61","1","6","35347","https://p.scdn.co/mp3-preview/fed6664739ce89c86b2686212728933ab99b3f73?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","","2022-02-19T09:37:09Z"
"spotify:track:1N8yO4rfjdenPi7C4Oe4M7","Сквозь дыру в моей голове","spotify:artist:7M6ERyNXeDalOonDdWWd6I","Гражданская Оборона","spotify:album:2E7TmuG52r5gAgeGfAoadx","Некрофилия","spotify:artist:7M6ERyNXeDalOonDdWWd6I","Гражданская Оборона","1987-06-01","https://i.scdn.co/image/ab67616d0000b2730dbeb69edf3e0d094f22ca61","1","4","149327","https://p.scdn.co/mp3-preview/cac1af6b13486df354e1b964646c7d13ff7f01da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","","2022-02-19T09:32:54Z"
"spotify:track:5Yv2WgfsUkfpkmj0a8eTeZ","Vinter 3B","spotify:artist:1IUYnOuBF3QBFCBREYLpEI","Drönvall","spotify:album:3JF3lo9pvQ9rTcXZsbZERe","Hus, Vol. 1","spotify:artist:1IUYnOuBF3QBFCBREYLpEI","Drönvall","2020-01-17","https://i.scdn.co/image/ab67616d0000b2732421392b727f575ed75765d5","1","5","333333","https://p.scdn.co/mp3-preview/78abcb50d406d7f75ca8ef93701275cfd4099f19?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","","2022-02-19T05:47:31Z"
"spotify:track:4QNTuaDSBZTg7sKEF8zXf4","Le singe bleu - Remastered","spotify:artist:4P70aqttdpJ9vuYFDmf7f6","Vangelis","spotify:album:3UNXsFe9kpKxRaKE1hG7TD","L'apocalypse des animaux (Remastered)","spotify:artist:4P70aqttdpJ9vuYFDmf7f6","Vangelis","1973-01-01","https://i.scdn.co/image/ab67616d0000b273b2b4c7a5658490324b29a28f","1","3","460413","","false","39","","2022-02-19T04:06:14Z"
"spotify:track:4SRDOEa3CjAGayqinHC5B2","Кайф или больше","spotify:artist:7M6ERyNXeDalOonDdWWd6I","Гражданская Оборона","spotify:album:2E7TmuG52r5gAgeGfAoadx","Некрофилия","spotify:artist:7M6ERyNXeDalOonDdWWd6I","Гражданская Оборона","1987-06-01","https://i.scdn.co/image/ab67616d0000b2730dbeb69edf3e0d094f22ca61","1","12","196786","https://p.scdn.co/mp3-preview/9659fcca344e88b2419d53a5b0a75a834c5f366a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","","2022-02-18T18:18:50Z"
"spotify:track:6UO72VSXEONxdfLyABihs9","Black Star","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:35UJLpClj5EDrhpNIi4DFg","The Bends","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","1995-03-13","https://i.scdn.co/image/ab67616d0000b2739293c743fa542094336c5e12","1","10","247040","https://p.scdn.co/mp3-preview/0b1359cb573e6733c07aec13641b17bf0601bc88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","","2022-02-18T12:54:14Z"
"spotify:track:5XuU9htN358NTMCcqRvfDV","Bullet Proof ... I Wish I Was","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:35UJLpClj5EDrhpNIi4DFg","The Bends","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","1995-03-13","https://i.scdn.co/image/ab67616d0000b2739293c743fa542094336c5e12","1","9","208733","https://p.scdn.co/mp3-preview/041c3c04b34941b45f70e48e41f9d77ebdb40b6e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","","2022-02-18T12:48:04Z"
"spotify:track:2lwwrWVKdf3LR9lbbhnr6R","Float On","spotify:artist:1yAwtBaoHLEDWAnWR87hBT","Modest Mouse","spotify:album:0TGTGuc2vXv6ZECoAf52N0","Good News For People Who Love Bad News","spotify:artist:1yAwtBaoHLEDWAnWR87hBT","Modest Mouse","2004-04-05","https://i.scdn.co/image/ab67616d0000b273cc68329bfbf34037df965dc1","1","3","208466","https://p.scdn.co/mp3-preview/bba919cc2794d9fbcbd67321446c010db500b61d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","","2022-02-18T11:35:57Z"
"spotify:track:0zbh0TeXMGsxKbVj4UHL2S","Leikkiä sanoilla","spotify:artist:7BLe6O1Q3UbUsAUh5x6wuv","Arppa","spotify:album:5X1dys2VkZzLBXNQ9FpnZN","Kinovalon alla","spotify:artist:7BLe6O1Q3UbUsAUh5x6wuv","Arppa","2021-09-23","https://i.scdn.co/image/ab67616d0000b273ab00476f3bf0c7eca81ae6ed","1","2","186906","","false","41","","2022-02-18T09:17:55Z"
"spotify:track:6Zgd7SomLTZkL1WPh4CUnV","Wolf Like Me","spotify:artist:3HJIB8sYPyxrFGuwvKXSLR","TV On The Radio","spotify:album:4sD8WQQ8f1x3L4YFa9qFIO","Return To Cookie Mountain","spotify:artist:3HJIB8sYPyxrFGuwvKXSLR","TV On The Radio","2006-07-03","https://i.scdn.co/image/ab67616d0000b2739a9c25a9f9f7adb419694a4b","1","5","277466","https://p.scdn.co/mp3-preview/3e6c79b809374721e66222b1ff26027f26c27565?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","","2022-02-17T17:35:10Z"
"spotify:track:3EIQofQf9NloNNmvg45MFE","Broadripple Is Burning","spotify:artist:4fw9oPmbbmHW5aAJpkJdlI","Margot & The Nuclear So And So's","spotify:album:0am24qfT1RsxWY2bxhcrJB","Not Animal","spotify:artist:4fw9oPmbbmHW5aAJpkJdlI","Margot & The Nuclear So And So's","2008-10-07","https://i.scdn.co/image/ab67616d0000b2733365b7ae7c208abc36ede955","1","3","273173","https://p.scdn.co/mp3-preview/80e80ad19723435a130c19c07ee2598b0a4e154d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","","2022-02-17T16:54:25Z"
"spotify:track:2k7UNbEG8SWv2WyuzPfi11","Death of an Interior Decorator","spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","spotify:album:2sfLsbSsDm780Llr9NWHQz","Transatlanticism","spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","2003-10-07","https://i.scdn.co/image/ab67616d0000b273e9ee9a226a3ef6d6e26fbe67","1","9","176626","https://p.scdn.co/mp3-preview/c1630d62f1261ce9dc81edc98e7aa4e98cef2dee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","","2022-02-17T15:58:19Z"
"spotify:track:05QIEmO71D7GJd7FiKExvK","The Sound of Settling","spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","spotify:album:2sfLsbSsDm780Llr9NWHQz","Transatlanticism","spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","2003-10-07","https://i.scdn.co/image/ab67616d0000b273e9ee9a226a3ef6d6e26fbe67","1","5","132506","https://p.scdn.co/mp3-preview/7e580254e2b430a8cd3f861c0da1c44d969c2dc5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","","2022-02-17T15:32:21Z"
"spotify:track:6Glv3rhKQ5Lo8wBzSC4IGA","The New Year","spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","spotify:album:2sfLsbSsDm780Llr9NWHQz","Transatlanticism","spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","2003-10-07","https://i.scdn.co/image/ab67616d0000b273e9ee9a226a3ef6d6e26fbe67","1","1","246373","https://p.scdn.co/mp3-preview/2c3e8e5ec3a0113a72b213d4e1d975b9d1b42ab3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","","2022-02-17T15:05:04Z"
"spotify:track:2UMQxThwre2dva0d4dtMHQ","Tired","spotify:artist:3y6SKYXXP4lrliD6CzVXH3","Sugar Candy Mountain","spotify:album:0Y9pFvtCR52aFUxJfKjTMB","666","spotify:artist:3y6SKYXXP4lrliD6CzVXH3","Sugar Candy Mountain","2016-07-08","https://i.scdn.co/image/ab67616d0000b273cafc923380efc2897760dfc9","1","5","218552","https://p.scdn.co/mp3-preview/0d25ceaa565020cc96dffd106588c50ebedc5cfb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","","2022-02-17T13:49:56Z"
"spotify:track:53m3UkzcaQVbB2DENsrJiK","Close the Door","spotify:artist:68kACMx6A3D2BYiO056MeQ","Teddy Pendergrass","spotify:album:0uhJOt9UNPeI9BhegNXMkw","Life Is A Song Worth Singing (Expanded Edition)","spotify:artist:68kACMx6A3D2BYiO056MeQ","Teddy Pendergrass","1978-06-02","https://i.scdn.co/image/ab67616d0000b27307ec89e91af9c2688471d6ba","1","5","325493","https://p.scdn.co/mp3-preview/b0956a44f91827c971fd9262d74d2d01a7c1bccb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","","2022-02-17T03:12:52Z"
"spotify:track:4lzTyLYXb3ED01TSLCJ1Hz","Respect Yourself","spotify:artist:7xGGqA85UIWX1GoTVM4itC","The Staple Singers","spotify:album:7tUOJxXojOWdWU2T2ZSge7","The Very Best Of The Staple Singers","spotify:artist:7xGGqA85UIWX1GoTVM4itC","The Staple Singers","2007-01-01","https://i.scdn.co/image/ab67616d0000b2737fd00f79db3d1ff67255a585","1","10","211680","","false","53","","2022-02-17T03:06:27Z"
"spotify:track:7xPGvZaG9W7UOrCgEwbONe","The Bard's Song - In the Forest - Remastered 2007","spotify:artist:7jxJ25p0pPjk0MStloN6o6","Blind Guardian","spotify:album:4oruHZSLyTDKPNY2VQIlCS","Somewhere Far Beyond (Remastered 2007)","spotify:artist:7jxJ25p0pPjk0MStloN6o6","Blind Guardian","1992-06-30","https://i.scdn.co/image/ab67616d0000b273e8c8f9410e7fe5fc25910fc2","1","7","189893","https://p.scdn.co/mp3-preview/4345798c2d6de4c4afe6924c3bbdb4ede5a7e400?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","","2022-02-16T16:13:22Z"
"spotify:track:7jfZybgHr6yzp4iuMS2K8u","Mutter","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","spotify:album:1CtTTpKbHU8KbHRB4LmBbv","Mutter","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","2001-04-02","https://i.scdn.co/image/ab67616d0000b2738b2c42026277efc3e058855b","1","6","268600","","false","63","","2022-02-16T16:04:06Z"
"spotify:track:5X76oXHcR5uCXali0gOyX5","White Room","spotify:artist:74oJ4qxwOZvX6oSsu1DGnw","Cream","spotify:album:4M9csrFM1XVEpwMeYUBRmX","Wheels Of Fire (Remastered)","spotify:artist:74oJ4qxwOZvX6oSsu1DGnw","Cream","1968-07-01","https://i.scdn.co/image/ab67616d0000b273a3fe725af4ddc7e2745b0603","1","1","303200","","false","0","","2022-02-16T11:36:35Z"
"spotify:track:5QLHGv0DfpeXLNFo7SFEy1","1979 - Remastered 2012","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","spotify:album:55RhFRyQFihIyGf61MgcfV","Mellon Collie And The Infinite Sadness (Deluxe Edition)","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","1995","https://i.scdn.co/image/ab67616d0000b273431ac6e6f393acf475730ec6","2","5","266200","","false","77","","2022-02-16T09:23:08Z"
"spotify:track:7pN8GMLw3prWFn5nvJRM6O","Be Thankful for What You Got (Pt. 1 & Pt. 2)","spotify:artist:1l51Sc9HBh8fLXUDEjFhxU","William DeVaughn","spotify:album:1SCaqfkBnsMXOvdJIZi93Z","Be Thankful for What You Got","spotify:artist:1l51Sc9HBh8fLXUDEjFhxU","William DeVaughn","1974","https://i.scdn.co/image/ab67616d0000b2738d9fd04051e6057103fd3092","1","5","429371","https://p.scdn.co/mp3-preview/967ad78e8e0a6f396254a7404da0a39545ca58c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","","2022-02-16T02:43:22Z"
"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Кукла колдуна","spotify:artist:0qc4X567Fs1DUbQ7bS2XSJ","Король и Шут","spotify:album:56dGVHgkRzOfEmWDA1W0ov","Акустический альбом","spotify:artist:0qc4X567Fs1DUbQ7bS2XSJ","Король и Шут","1998-08-05","https://i.scdn.co/image/ab67616d0000b273ab541c8fff5dbd3d496e97ee","1","1","202040","https://p.scdn.co/mp3-preview/24b057160e702381c447c0c04c87e713932d6602?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","","2022-02-15T18:33:21Z"
"spotify:track:0r9fpWPI6z3V3YZXIiVaNC","99 Problems","spotify:artist:5NMwoStnfHT4LdETlJSwDT, spotify:artist:5NipqMGsY4AUeb7kGT8aVz","Big Baby Tape, kizaru","spotify:album:6kzabofELlyd7dYqY78dzu","BANDANA I","spotify:artist:5NMwoStnfHT4LdETlJSwDT, spotify:artist:5NipqMGsY4AUeb7kGT8aVz","Big Baby Tape, kizaru","2021-10-22","https://i.scdn.co/image/ab67616d0000b2738c3447b77e34d76443726651","1","1","159100","https://p.scdn.co/mp3-preview/398bd1a26c62cf91d7286240100e065ca3565459?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","","2022-02-15T18:07:59Z"
"spotify:track:5yHPleNONoYu3Jbj16jtMp","Save","spotify:artist:3bg5rmICvmA8dmYVAdKGYH","Actress","spotify:album:5tDW2Im2auURmW8IOA8dQ1","Karma & Desire","spotify:artist:3bg5rmICvmA8dmYVAdKGYH","Actress","2020-10-23","https://i.scdn.co/image/ab67616d0000b273b49431a7907a90c4d0ce0373","1","6","305693","https://p.scdn.co/mp3-preview/15351e448e6cee5ffa2cc3721d52afbca8445572?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","","2022-02-15T16:39:51Z"
"spotify:track:6UJ5MON197q08uIHR66zcf","Remembrance","spotify:artist:3bg5rmICvmA8dmYVAdKGYH, spotify:artist:7IYuY1VszmoEUu4o3tNgC6","Actress, Zsela","spotify:album:5tDW2Im2auURmW8IOA8dQ1","Karma & Desire","spotify:artist:3bg5rmICvmA8dmYVAdKGYH","Actress","2020-10-23","https://i.scdn.co/image/ab67616d0000b273b49431a7907a90c4d0ce0373","1","3","161037","https://p.scdn.co/mp3-preview/ea0b2316c3755c8521fb84ddc383483ac0dfe00e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","","2022-02-15T16:27:56Z"
"spotify:track:5op53ANI4exiWqFHKuwWxd","The World At Large","spotify:artist:1yAwtBaoHLEDWAnWR87hBT","Modest Mouse","spotify:album:0TGTGuc2vXv6ZECoAf52N0","Good News For People Who Love Bad News","spotify:artist:1yAwtBaoHLEDWAnWR87hBT","Modest Mouse","2004-04-05","https://i.scdn.co/image/ab67616d0000b273cc68329bfbf34037df965dc1","1","2","272506","https://p.scdn.co/mp3-preview/4b333d0675d5d38c559cfd1453fe9ba2fcb250a4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","","2022-02-14T19:11:43Z"
